2018-11-30 09:49:15.548 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csjh/dwnloadCSJHReport]}" onto public void com.hrxt.controller.CsjhController.dwnloadCSJHReport(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletResponse,java.lang.String)
2018-11-30 09:49:15.549 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csjh/insertOrUpdateCsjhOption]}" onto public java.lang.String com.hrxt.controller.CsjhController.insertOrUpdateCsjhOption(com.hrxt.pojo.CsjhOption)
2018-11-30 09:49:15.550 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/measure1/index]}" onto public java.lang.String com.hrxt.controller.DemoController.index()
2018-11-30 09:49:15.552 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/measure1/openjsp]}" onto public java.lang.String com.hrxt.controller.DemoController.editUser()
2018-11-30 09:49:15.555 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/addDeptment]}" onto public java.lang.String com.hrxt.controller.DeptmentController.insetDeptment(com.hrxt.pojo.Deptment)
2018-11-30 09:49:15.556 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/opendept]}" onto public java.lang.String com.hrxt.controller.DeptmentController.opendept()
2018-11-30 09:49:15.556 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/updDeptment]}" onto public java.lang.String com.hrxt.controller.DeptmentController.updDeptment(com.hrxt.pojo.Deptment)
2018-11-30 09:49:15.556 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/getDeptmentsByUser]}" onto public java.lang.String com.hrxt.controller.DeptmentController.getDeptmentsByUser(com.hrxt.pojo.User)
2018-11-30 09:49:15.557 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/getDeptmentsByMenu]}" onto public java.lang.String com.hrxt.controller.DeptmentController.getDeptmentsByMenu(com.hrxt.pojo.Menu)
2018-11-30 09:49:15.557 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/delDeptmentByDeptment]}" onto public java.lang.String com.hrxt.controller.DeptmentController.delDeptmentByDeptment(com.hrxt.pojo.Deptment)
2018-11-30 09:49:15.557 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/getDeptmentsByDeptment]}" onto public java.lang.String com.hrxt.controller.DeptmentController.getDeptmentsByDeptment(com.hrxt.pojo.Deptment)
2018-11-30 09:49:15.558 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/deptment/getDeptmentsByRole]}" onto public java.lang.String com.hrxt.controller.DeptmentController.getDeptmentsByRole(com.hrxt.pojo.Role)
2018-11-30 09:49:15.559 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index]}" onto public java.lang.String com.hrxt.controller.IndexController.indexJsp()
2018-11-30 09:49:15.559 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index2]}" onto public java.lang.String com.hrxt.controller.IndexController.indexJsp2()
2018-11-30 09:49:15.559 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/root/{page}]}" onto public java.lang.String com.hrxt.controller.IndexController.showPage3(java.lang.String)
2018-11-30 09:49:15.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/getJCJHOptionOil]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.getJCJHOptionOil(com.hrxt.pojo.JCJHOptionOil)
2018-11-30 09:49:15.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/insertOrUpdateJCJHOptionOil]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.insertOrUpdateJCJHOptionOil(com.hrxt.pojo.JCJHOptionOil)
2018-11-30 09:49:15.562 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/insertOrUpdateJCJHOptionWater]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.insertOrUpdateJCJHOptionWater(com.hrxt.pojo.JCJHOptionWater)
2018-11-30 09:49:15.563 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/getJCJHOptionWater]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.getJCJHOptionWater(com.hrxt.pojo.JCJHOptionWater)
2018-11-30 09:49:15.564 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/deleteJCJHOptionOil]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.deleteJCJHOptionOil(com.hrxt.pojo.JCJHOptionOil)
2018-11-30 09:49:15.564 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jcjhOption/deleteJCJHOptionWater]}" onto public java.lang.String com.hrxt.controller.JCJHOptionController.deleteJCJHOptionWater(com.hrxt.pojo.JCJHOptionWater)
2018-11-30 09:49:15.570 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{page}]}" onto public java.lang.String com.hrxt.controller.JSPFordController.showPage4(java.lang.String)
2018-11-30 09:49:15.571 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/waterInjection/{page}]}" onto public java.lang.String com.hrxt.controller.JSPFordController.showPage1(java.lang.String)
2018-11-30 09:49:15.572 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/{page}]}" onto public java.lang.String com.hrxt.controller.JSPFordController.showPage3(java.lang.String)
2018-11-30 09:49:15.573 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/measure/{page}]}" onto public java.lang.String com.hrxt.controller.JSPFordController.showPage2(java.lang.String)
2018-11-30 09:49:15.574 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority/{page}]}" onto public java.lang.String com.hrxt.controller.JSPFordController.showPage5(java.lang.String)
2018-11-30 09:49:15.577 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/delMenuByMenu]}" onto public java.lang.String com.hrxt.controller.MenuController.delMenu(com.hrxt.pojo.Menu)
2018-11-30 09:49:15.578 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/getMenuByRole]}" onto public java.lang.String com.hrxt.controller.MenuController.getMenuByRole(com.hrxt.pojo.Role)
2018-11-30 09:49:15.579 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/getMenuByUser]}" onto public java.lang.String com.hrxt.controller.MenuController.getMenuByUser(com.hrxt.pojo.User)
2018-11-30 09:49:15.579 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/getMenuByMenu]}" onto public java.lang.String com.hrxt.controller.MenuController.getMenuByMenu(com.hrxt.pojo.Menu)
2018-11-30 09:49:15.580 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/addMenu]}" onto public java.lang.String com.hrxt.controller.MenuController.insetMenu(com.hrxt.pojo.Menu)
2018-11-30 09:49:15.580 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/updMenu]}" onto public java.lang.String com.hrxt.controller.MenuController.updMenu(com.hrxt.pojo.Menu)
2018-11-30 09:49:15.581 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/menu/allotMenu]}" onto public java.lang.String com.hrxt.controller.MenuController.allotMenuForRole(java.lang.String,java.lang.String)
2018-11-30 09:49:15.591 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monthPZ/dwnloadTmp]}" onto public void com.hrxt.controller.MonthPZController.dwnloadTmpMB(com.hrxt.pojo.MonthPZ,javax.servlet.http.HttpServletResponse,java.lang.String)
